cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
3215822687;4;3.0
3215824388;1;2.0
3215825511;1;1.0
3215826402;3;3.0
3215827301;1;1.0
3215828022;3;3.0
3215828456;1;1.0
3215830787;1;1.0
3215859920;2;2.0
3215929996;2;2.0
3215930145;1;1.0
3215930650;2;2.0
3215931460;1;1.0
3215931621;2;2.0
3215931893;2;2.0
3215932350;2;2.0
3215932784;5;9.0
3215933160;1;1.0
3215933918;5;5.0
3215934132;4;4.0
3215935104;5;5.0
3215935295;4;3.0
3215935619;2;2.0
3215935708;3;3.0
3215936429;4;3.0
3215936933;1;1.0
3215937158;1;6.0
3215938049;2;2.0
3215938120;2;2.0
3215938391;7;7.0
3215939606;2;2.0
3215939959;2;2.0
3215940027;5;5.0
3215940531;5;4.0
3215941341;2;2.0
3215941503;3;3.0
3215941937;1;1.0
3215942070;5;5.0
3215943042;1;1.0
3215943204;3;3.0
3215943476;4;4.0
3215943557;7;7.0
3215943808;2;2.0
3215944448;2;4.0
3215944600;2;5.0
3215944790;1;3.0
3215945762;2;2.0
3215956969;4;3.0
3215957345;1;1.0
3215957426;3;3.0
3215957698;9;8.0
3215957850;2;2.0
3215958074;1;1.0
3215958155;2;2.0
3215958236;2;2.0
3215958589;2;2.0
3215958660;2;3.0
3215958821;1;1.0
3215959046;2;2.0
3215959127;5;5.0
3215959208;3;1.0
3215959550;1;1.0
3215959631;1;1.0
3215959801;1;1.0
3215960052;1;1.0
3215960214;4;5.0
3215960303;1;1.0
3215960486;1;1.0
3215960729;4;3.0
3215960800;5;5.0
3215961024;2;2.0
3215961458;2;2.0
3215961881;3;3.0
3215961962;3;3.0
3215962268;2;2.0
3215962691;5;5.0
3215962772;3;3.0
3215962934;1;1.0
3215963400;1;1.0
3215963582;2;2.0
3215963906;5;5.0
3215964120;1;4.0
3215964201;3;3.0
3215964635;3;3.0
3215965445;3;3.0
3215965607;3;3.0
3215965798;2;1.0
3215966174;3;3.0
3215966417;4;4.0
3215966506;1;1.0
3215966689;3;3.0
3215966921;1;3.0
3215967227;2;2.0
3215967901;1;1.0
3215968037;3;3.0
3215968541;2;2.0
3215968975;2;2.0
3215969602;3;3.0
3215970287;3;3.0
3215970600;3;2.0
3215971097;2;2.0
3215971763;3;3.0
3215972301;1;3.0
3215972492;1;1.0
3215972735;1;3.0
3215972816;3;3.0
3215973111;3;3.0
3215973545;3;3.0
3215973626;2;2.0
3215974274;3;3.0
3215974436;2;2.0
3215974940;4;4.0
3215975084;3;3.0
3215975408;2;2.0
3217661052;4;4.0
3217704045;2;2.0
3217727410;3;3.0
3217770005;1;
3217825772;1;5.0
3217915259;4;3.0
3217965000;2;2.0
3217981634;6;6.0
3217998103;3;3.0
3218008859;3;3.0
3218029775;3;3.0
3218066972;3;3.0
3218138809;1;5.0
3218204283;2;2.0
3218234603;1;1.0
3218264774;2;2.0
3218314623;2;2.0
3218874416;2;2.0
3218900271;2;2.0
3218936705;3;2.0
3219022111;2;2.0
3219083099;4;4.0
3219161154;5;3.0
3219253946;2;2.0
3219267149;4;4.0
3219271170;2;1.0
3219281800;4;3.0
3219341560;1;1.0
3219345980;3;3.0
3219350801;5;5.0
3219416241;1;1.0
3219501192;3;2.0
3219573932;4;4.0
3219580475;1;2.0
3219603785;1;3.0
3219633005;1;2.0
3219639380;2;2.0
3219671780;3;3.0
3219916805;6;5.0
3220042333;1;2.0
3220091890;2;2.0
3220427634;2;2.0
3220429092;2;2.0
3220436382;3;3.0
3220439560;3;3.0
3220457460;2;2.0
3220497764;2;2.0
3220531709;2;2.0
3220548504;1;10.0
3220621287;5;5.0
3220629180;2;2.0
3220638414;2;2.0
3220672515;6;5.0
3220690840;4;3.0
3220808433;1;1.0
3220840086;2;2.0
3238042173;3;3.0
3238089137;4;3.0
3238189603;3;3.0
3238196480;5;5.0
3238210734;1;2.0
3238319310;5;5.0
3238340433;3;3.0
3238496794;1;3.0
3238808516;7;6.0
3238846876;1;2.0
3238902377;8;8.0
3238971778;3;3.0
3239026007;5;5.0
3239123037;1;5.0
3239233215;3;3.0
3239309998;2;2.0
3239312190;3;2.0
3239319799;2;2.0
3239453258;2;2.0
3239551934;3;3.0
3239597845;5;3.0
3239709236;3;2.0
3239813130;7;5.0
3224498986;2;2.0
3224538600;3;3.0
3224540699;4;4.0
3224661216;2;2.0
3224684186;3;5.0
3224697830;3;3.0
3224754141;2;2.0
3224755547;1;3.0
3224794445;3;3.0
3224997559;4;3.0
3225245470;3;2.0
3225254975;3;3.0
3225269816;4;4.0
3225395870;2;2.0
3225398039;5;5.0
3225438782;5;5.0
3225473855;4;3.0
3225507776;3;3.0
3225510300;3;3.0
3225754005;3;3.0
3225902721;2;2.0
3225937436;6;6.0
3225951773;2;2.0
3226067648;2;2.0
3226118730;4;4.0
3226163604;1;2.0
3226313940;1;1.0
3226330799;5;5.0
3226372289;8;8.0
3226375032;3;3.0
3226380974;5;2.0
3226413309;4;3.0
3226510851;5;5.0
3226971581;3;3.0
3227006391;1;
3227018560;1;3.0
3227033445;2;3.0
3227106850;4;3.0
3227133318;4;4.0
3227184818;3;5.0
3227193132;5;5.0
3227238098;3;3.0
3227289830;3;3.0
3227339285;4;4.0
3227447177;4;3.0
3227464004;4;9.0
3227471124;4;4.0
3227508222;5;5.0
3227512173;5;4.0
3227607395;1;1.0
3227608952;6;6.0
3227622270;4;4.0
3227624303;5;5.0
3227636492;4;3.0
3227667533;5;5.0
3227718979;3;3.0
3227744384;1;5.0
3227746590;5;5.0
3227828995;3;3.0
3227854481;4;4.0
3227960672;2;4.0
3228123642;1;1.0
3228212319;4;4.0
3228345700;3;3.0
3228345971;4;3.0
3228586901;5;4.0
3228597865;4;4.0
3228652041;2;9.0
3228656543;4;4.0
3228680096;4;4.0
3228718328;2;2.0
3228725960;5;5.0
3228735338;4;4.0
3228804593;4;4.0
3228870626;4;4.0
3228908291;2;2.0
3228958710;6;7.0
3229060750;3;3.0
3229075358;4;4.0
3229112733;4;4.0
3229168607;3;3.0
3229183754;3;3.0
3229197704;1;3.0
3229207521;3;3.0
3229233441;3;4.0
3229318510;3;2.0
3229320174;3;2.0
3229355806;2;2.0
3229364112;1;1.0
3229414071;2;1.0
3229448995;3;2.0
3229493516;1;1.0
3229604601;4;4.0
3229610687;5;5.0
3229628209;2;2.0
3229669738;1;1.0
3229736273;1;1.0
3229840259;3;2.0
3229853407;4;4.0
3229958250;1;1.0
3230054466;1;4.0
3230372913;4;4.0
3230436318;2;2.0
3230477855;6;6.0
3230524527;3;3.0
3230543580;4;4.0
3230811771;2;2.0
3230831535;3;3.0
3230837576;2;2.0
3230879570;3;3.0
3230912454;3;3.0
3231017980;3;3.0
3231063310;9;7.0
3231082374;1;1.0
3231086604;5;4.0
3231088739;5;5.0
3231147840;2;2.0
3231153140;3;3.0
3231186404;3;3.0
3231190266;3;3.0
3231197600;2;2.0
3231220513;6;5.0
3231257352;2;3.0
3231326001;2;2.0
3231338514;3;3.0
3231435714;8;3.0
3231658420;6;6.0
3231694140;3;3.0
3231912237;2;2.0
3232024114;1;1.0
3232029779;5;5.0
3232040403;7;7.0
3232050115;3;3.0
3232109373;5;5.0
3232182704;5;5.0
3232198295;2;4.0
3232245986;4;6.0
3232251285;3;2.0
3232285937;3;2.0
3232429106;3;3.0
3232476520;5;2.0
3232480551;4;3.0
3232520529;5;5.0
3232539971;2;2.0
3232622364;1;2.0
3232631940;2;2.0
3232647359;1;
3232660029;2;1.0
3232677690;7;5.0
3232679048;2;2.0
3232746926;3;3.0
3232760406;2;2.0
3232763006;3;3.0
3232780601;7;7.0
3232805280;4;4.0
3232805795;4;3.0
3232843026;3;10.0
3232868797;2;2.0
3232913253;5;4.0
3232973744;6;5.0
3233002190;4;8.0
3233071914;5;1.0
3233082525;2;1.0
3233127480;2;2.0
3233258402;1;6.0
3233316453;2;2.0
3233389507;4;3.0
3233399480;3;3.0
3233447043;5;4.0
3233503130;3;2.0
3233576013;3;3.0
3233827547;1;1.0
3233839200;2;2.0
3233864078;2;2.0
3233889577;3;3.0
3233941919;4;3.0
3234001839;4;4.0
3234052077;10;10.0
3234108552;4;3.0
3234118604;4;4.0
3234251436;4;3.0
3234274053;4;4.0
3234368627;4;2.0
3234372810;3;3.0
3234383774;4;4.0
3234415641;4;4.0
3234443777;3;2.0
3234506442;2;2.0
3234542678;3;3.0
3234556709;2;2.0
3234557942;3;2.0
3234630534;2;2.0
3234653402;3;3.0
3234699909;5;5.0
3234763259;4;4.0
3234813108;1;2.0
3234830380;3;3.0
3234874409;2;2.0
3234982139;4;4.0
3234985669;3;3.0
3235052011;2;2.0
3235093710;2;2.0
3235184350;3;3.0
3235595147;2;2.0
3235663320;6;6.0
3235698701;2;2.0
3235759271;2;2.0
3235860401;7;7.0
3235885226;6;5.0
3235917446;6;5.0
3235948244;3;3.0
3236015888;6;5.0
3236023805;4;3.0
3236068140;1;3.0
3236070714;7;5.0
3236081325;3;3.0
3236120754;2;2.0
3236196300;2;2.0
3236219025;2;2.0
3236366249;4;3.0
3236407298;1;2.0
3236699728;3;3.0
3236721243;4;3.0
3236768207;1;2.0
3237037478;2;2.0
3237049050;2;2.0
3237222968;4;4.0
3237371963;2;1.0
3237395633;4;4.0
3237403911;4;4.0
3237484490;3;3.0
3237493805;5;5.0
3237538922;4;4.0
3237669601;1;1.0
3237682969;2;2.0
3237709166;4;4.0
3237779539;5;3.0
3237885053;3;1.0
3237889393;2;2.0
3237964433;3;3.0
3237987131;5;5.0
3238004247;3;3.0
3238012770;2;3.0
3239813726;1;5.0
3239895609;7;7.0
3239895781;3;3.0
3239902583;4;4.0
3239907380;4;4.0
3239925109;5;3.0
3240054663;4;4.0
3240059460;4;2.0
3240067218;1;1.0
3240211432;2;2.0
3240469448;1;5.0
3240475928;5;3.0
3240487691;3;3.0
3240494981;1;1.0
3240546108;2;4.0
3240551454;2;2.0
3240592720;1;5.0
3240612771;2;2.0
3240636441;3;3.0
3240677636;2;2.0
3240746620;2;4.0
3240766817;2;2.0
3240797291;2;1.0
3240896516;6;5.0
3241020037;6;6.0
3241169774;2;2.0
3241184650;4;5.0
3241214311;2;1.0
3241234851;5;5.0
3241353516;1;3.0
3241470075;5;5.0
3241516750;5;5.0
3241544966;4;4.0
3241608280;2;2.0
3241614760;1;1.0
3241806839;5;5.0
3241948625;1;2.0
3242176170;1;1.0
3242177142;3;2.0
3242178890;3;2.0
3242183622;2;2.0
3242326598;2;2.0
3242330510;3;3.0
3242351002;3;3.0
3242375610;6;6.0
3242418956;2;2.0
3242425650;3;2.0
3242438558;5;5.0
3242498291;4;2.0
3242513355;4;4.0
3242546954;2;2.0
3242562720;6;4.0
3242576780;1;1.0
3242584376;2;2.0
3242585852;1;1.0
3247918280;2;2.0
3247930736;4;3.0
3247935967;2;2.0
3247944877;3;3.0
3247944958;5;4.0
3247971505;3;3.0
3247999000;1;1.0
3248011904;3;3.0
3242591232;2;2.0
3242591666;4;4.0
3242604903;2;3.0
3242626478;1;7.0
3242639537;1;1.0
3242641191;2;2.0
3242648528;5;5.0
3242671260;3;3.0
3242696336;2;2.0
3242714091;5;5.0
3242725026;3;5.0
3242728475;2;3.0
3242731859;4;2.0
3242765591;3;2.0
3242771990;2;2.0
3242785436;5;5.0
3242791320;3;3.0
3242796551;1;1.0
3242805640;6;6.0
3242832299;2;1.0
3242838734;2;2.0
3242847725;6;5.0
3242853377;1;1.0
3242859065;2;2.0
3242859650;4;4.0
3242873726;1;1.0
3242890302;1;1.0
3242896424;1;1.0
3242899954;3;3.0
3242901525;1;3.0
3242907302;4;3.0
3242915909;1;1.0
3242917014;5;2.0
3242924576;1;1.0
3242935853;5;3.0
3242949722;1;1.0
3242966228;3;3.0
3242969910;4;4.0
3242973356;1;1.0
3242978668;4;4.0
3242981022;4;4.0
3242992733;2;2.0
3243003440;3;2.0
3243009308;5;4.0
3243012600;1;1.0
3243028949;1;1.0
3243030170;2;2.0
3243036534;4;4.0
3243047064;4;4.0
3243047145;3;1.0
3243055830;2;2.0
3243062969;2;2.0
3243064589;2;2.0
3243080436;4;4.0
3243084695;4;4.0
3243091128;2;2.0
3243098130;2;2.0
3243101298;3;3.0
3243112060;3;2.0
3243114276;7;4.0
3243119901;2;2.0
3243121990;2;2.0
3243122376;4;4.0
3243139180;4;4.0
3243148928;2;2.0
3243151120;4;4.0
3243154146;2;2.0
3243158990;2;2.0
3243162408;2;2.0
3243166233;4;2.0
3243167710;1;1.0
3243168287;3;3.0
3243171580;1;1.0
3243173280;4;4.0
3243182867;4;4.0
3243188717;1;1.0
3243189870;1;3.0
3243190452;5;5.0
3243192153;2;2.0
3243192749;4;4.0
3243195411;2;2.0
3243197546;3;3.0
3243199085;2;2.0
3243216273;1;1.0
3243216869;3;3.0
3243225698;3;3.0
3243233011;1;4.0
3243233526;3;3.0
3243236975;2;2.0
3243242860;4;4.0
3243262542;4;3.0
3243267340;2;2.0
3243275288;3;3.0
3243297176;1;1.0
3243298300;5;2.0
3243298490;5;3.0
3243298652;2;2.0
3243307660;2;1.0
3243316227;2;3.0
3243316650;4;3.0
3243317541;3;3.0
3243319323;1;1.0
3243319919;3;3.0
3243326885;3;3.0
3243339006;3;3.0
3243341760;2;2.0
3243343380;3;3.0
3243344514;3;3.0
3243349400;1;1.0
3243364892;4;4.0
3243371163;3;2.0
3243371830;4;3.0
3243379148;1;1.0
3243384303;2;2.0
3243388562;1;1.0
3243388996;1;1.0
3243395500;4;4.0
3243397715;2;2.0
3243398878;1;1.0
3243402492;6;3.0
3243404274;2;2.0
3243405246;2;3.0
3243418062;5;3.0
3243418496;2;2.0
3243426243;1;1.0
3243428106;3;3.0
3243434505;4;4.0
3243439906;4;4.0
3243445701;2;2.0
3243463106;3;3.0
3243474566;2;1.0
3243477310;5;3.0
3243481341;3;3.0
3243490251;6;6.0
3243491142;3;10.0
3243509025;3;2.0
3243509530;3;2.0
3243513995;4;4.0
3243520770;4;4.0
3243521408;1;2.0
3243526205;4;3.0
3243539013;2;2.0
3243555213;3;3.0
3243563666;2;2.0
3243583934;3;2.0
3243584400;4;4.0
3243600537;4;4.0
3243601002;3;3.0
3243614406;6;6.0
3243622930;4;4.0
3243627737;5;4.0
3243628032;3;3.0
3243657806;4;3.0
3243658454;4;4.0
3243658616;4;5.0
3243682401;2;2.0
3243719348;6;6.0
3243721750;4;4.0
3243733170;4;4.0
3243746663;4;4.0
3243755140;1;1.0
3243771935;1;2.0
3243776902;5;5.0
3243789800;1;1.0
3243799945;2;2.0
3243804108;2;5.0
3243814502;1;1.0
3243823242;3;3.0
3243844673;6;4.0
3243908744;2;3.0
3243936527;5;4.0
3243973210;3;2.0
3243973481;2;5.0
3243996422;4;7.0
3244035183;3;3.0
3244039766;5;4.0
3244089860;2;2.0
3244137423;2;2.0
3244204392;6;6.0
3244214940;2;2.0
3244244777;4;4.0
3244291694;6;6.0
3244315623;5;2.0
3244340814;1;2.0
3244407234;2;2.0
3244412661;1;1.0
3244416810;2;2.0
3244482600;4;4.0
3244561667;2;4.0
3244576265;3;3.0
3244581854;1;1.0
3244606865;4;4.0
3244680089;4;5.0
3244717268;6;4.0
3244729606;3;3.0
3244859992;3;2.0
3244992641;6;6.0
3244995233;2;2.0
3244999492;3;3.0
3245070462;2;2.0
3245079761;3;3.0
3245102763;4;3.0
3245143281;5;5.0
3245307144;4;4.0
3245331525;1;3.0
3245342560;2;2.0
3245651945;4;4.0
3246178011;5;4.0
3246411174;2;2.0
3246614601;2;2.0
3246669503;6;5.0
3246693480;3;3.0
3246735905;5;4.0
3246796378;4;4.0
3246908435;5;4.0
3247054766;3;2.0
3247091297;4;3.0
3247112200;1;1.0
3247250948;4;4.0
3247261982;3;3.0
3247272836;2;2.0
3247400346;1;1.0
3247542728;2;2.0
3247607102;5;4.0
3247620460;4;4.0
3247670211;7;5.0
3247683208;2;2.0
3247704213;1;1.0
3247747028;1;1.0
3247749586;7;7.0
3247757767;2;3.0
3247775820;1;1.0
3247813187;2;1.0
3247845623;1;1.0
3247856900;3;2.0
3247904140;4;4.0
3247912320;3;2.0
3248024550;3;2.0
3248068680;4;3.0
3248081511;3;15.0
3248090260;3;3.0
3248118539;4;4.0
3248139374;3;2.0
3248183780;8;3.0
3248197064;4;4.0
3248253231;3;3.0
3248259949;5;5.0
3248286326;3;2.0
3248434104;3;2.0
3248453591;2;2.0
3248460024;3;4.0
3248500697;1;1.0
3248597755;1;4.0
3248607491;2;2.0
3248612223;6;4.0
3248626950;1;1.0
3248636084;3;5.0
3248653680;4;3.0
3248778890;1;1.0
3248932562;5;4.0
3248963018;7;8.0
3248998822;4;4.0
3249002445;6;5.0
3249035610;3;3.0
3249176869;3;3.0
3249218294;3;3.0
3249255491;3;3.0
3249297577;3;3.0
3249310000;2;2.0
3249338516;2;4.0
3249378305;3;3.0
3249389269;5;5.0
3249422304;3;6.0
3249444979;3;3.0
3249481580;3;4.0
3249510513;1;1.0
3249536660;3;3.0
3249543950;1;1.0
3249570923;1;1.0
3249607436;4;4.0
3249634085;4;4.0
3249638587;1;1.0
3249661210;4;4.0
3249666289;3;3.0
3249679348;3;3.0
3249679852;3;3.0
3249720240;5;2.0
3249741400;3;3.0
3249752525;3;3.0
3249755389;7;2.0
3249770698;1;4.0
3249783595;1;1.0
3249812366;5;5.0
3249818569;3;3.0
3249833282;4;4.0
3249833959;1;1.0
3249840300;6;6.0
3249842001;3;6.0
3249842435;9;9.0
3249861146;2;2.0
3249869201;1;1.0
3249878545;2;2.0
3249882496;8;6.0
3249887293;3;3.0
3249975230;4;4.0
3250030090;1;1.0
3250062456;3;3.0
3250064408;2;2.0
3250091987;4;4.0
3250106097;5;4.0
3250130397;1;3.0
3250162590;1;1.0
3250167045;1;3.0
3250186422;1;3.0
3250212105;1;2.0
3250244996;1;1.0
3250247073;1;2.0
3250263788;4;4.0
3250282650;3;3.0
3250318604;1;1.0
3250370860;1;1.0
3250388050;3;4.0
3250421952;3;3.0
3265262260;6;4.0
3265273709;2;2.0
3265290476;1;1.0
3265461386;6;5.0
3265493660;5;5.0
3265555100;2;2.0
3265633934;2;2.0
3265639703;3;3.0
3266046773;4;5.0
3266061730;4;3.0
3266106423;2;2.0
3266263952;1;1.0
3266270223;2;2.0
3266343042;2;2.0
3266407385;5;4.0
3266535979;3;3.0
3266607716;2;3.0
3266656091;5;4.0
3266742095;2;2.0
3266834887;5;6.0
3266849132;2;2.0
3266949277;3;2.0
3267063051;1;3.0
3267094526;2;2.0
3267145023;3;3.0
3267157110;3;3.0
3267227933;1;3.0
3267288134;7;7.0
3267311640;1;3.0
3267401712;1;1.0
3267612845;3;4.0
3267697220;2;2.0
3267726506;3;3.0
3267915821;3;3.0
3267926009;2;2.0
3267929539;3;3.0
3268165931;3;3.0
3268201083;1;2.0
3268205828;7;7.0
3250449024;4;4.0
3250450111;2;2.0
3250454451;5;5.0
3250474134;4;3.0
3250495212;4;4.0
3250524760;4;4.0
3250550841;6;6.0
3250608351;4;4.0
3250620483;4;4.0
3250631760;1;1.0
3250635243;1;1.0
3250640590;3;3.0
3250647098;3;3.0
3250652415;3;3.0
3250655279;1;1.0
3250657565;3;4.0
3250660515;2;2.0
3250776220;2;2.0
3250864358;3;3.0
3250942251;3;3.0
3250943142;5;5.0
3251071300;2;2.0
3251131303;3;2.0
3251222880;5;5.0
3251348558;4;2.0
3251378546;4;4.0
3251403320;2;10.0
3251522256;3;3.0
3251566113;2;2.0
3251603337;7;2.0
3251790773;1;1.0
3251923757;6;5.0
3252028778;3;3.0
3252053616;4;4.0
3252090147;3;3.0
3252246171;4;2.0
3252557410;4;4.0
3252583097;3;3.0
3252588307;1;2.0
3252668408;1;4.0
3252699206;3;3.0
3252776804;2;2.0
3252799774;2;2.0
3252863103;3;3.0
3252916169;4;3.0
3252969874;5;5.0
3253018598;3;3.0
3253179923;3;3.0
3253244091;4;4.0
3253301745;2;2.0
3253329089;6;5.0
3253565564;2;4.0
3253646564;2;3.0
3253715043;4;4.0
3253775534;2;4.0
3253870871;1;1.0
3254277120;4;4.0
3254388976;1;1.0
3254420616;2;2.0
3254461053;1;1.0
3254503902;3;3.0
3254528905;1;1.0
3254542991;3;3.0
3254561198;3;2.0
3254584210;3;3.0
3254626311;2;2.0
3254637275;2;2.0
3254673824;4;4.0
3254851439;4;4.0
3254907086;3;3.0
3255038774;4;4.0
3255127440;3;3.0
3255138132;3;3.0
3255307503;4;4.0
3255365546;3;5.0
3255382475;5;5.0
3255384095;7;7.0
3255437121;2;2.0
3255450659;8;1.0
3255535999;4;3.0
3255572509;1;2.0
3255604478;3;3.0
3255606926;4;4.0
3255713412;5;1.0
3255717914;2;2.0
3255741548;2;2.0
3255885469;3;3.0
3255899508;3;3.0
3255913268;1;1.0
3255916526;4;4.0
3255923905;2;2.0
3255936209;5;5.0
3255976502;2;2.0
3256026974;2;2.0
3256206441;4;6.0
3256242405;2;2.0
3256249680;3;3.0
3256339670;3;3.0
3256376959;2;2.0
3256414710;3;3.0
3256427618;4;4.0
3256497586;1;1.0
3256545149;2;2.0
3256653030;5;3.0
3256661564;3;3.0
3256662960;1;1.0
3256674704;3;3.0
3256706509;6;5.0
3256804691;2;2.0
3257237880;2;2.0
3257320353;4;3.0
3257394470;5;5.0
3257412207;3;3.0
3257417195;3;3.0
3257447507;3;3.0
3257473001;1;
3257475632;1;1.0
3257522061;6;5.0
3257542500;4;3.0
3257588160;3;3.0
3257593163;4;4.0
3257611838;1;1.0
3257623410;1;1.0
3257628137;4;4.0
3257633998;2;2.0
3257687656;3;3.0
3257841671;5;4.0
3257897626;4;4.0
3258019088;4;4.0
3258032696;2;1.0
3258036764;1;1.0
3258139571;3;3.0
3258162476;3;3.0
3258248001;3;3.0
3258257850;2;2.0
3258277532;4;4.0
3259295569;2;1.0
3259323953;3;3.0
3259388737;2;2.0
3259399429;5;5.0
3259694188;1;2.0
3259699813;1;1.0
3259702890;3;6.0
3259716254;3;2.0
3259743650;2;2.0
3259750860;2;5.0
3259752803;2;2.0
3259875999;6;3.0
3259920455;7;2.0
3259939636;4;4.0
3259949607;4;4.0
3260131566;2;2.0
3260231862;2;2.0
3260438106;2;2.0
3260576339;2;2.0
3260582908;1;1.0
3260610880;4;4.0
3260650750;3;3.0
3260700528;2;7.0
3260701338;3;3.0
3260755004;1;1.0
3260758950;4;4.0
3260812830;4;4.0
3260990186;4;8.0
3261029730;2;3.0
3261042834;4;4.0
3261049332;1;7.0
3261141220;3;3.0
3261166800;7;7.0
3261171057;3;3.0
3261176105;3;3.0
3261221178;5;5.0
3261264810;2;2.0
3261378743;4;4.0
3261383585;3;3.0
3261399236;2;2.0
3261403012;4;4.0
3261438070;6;3.0
3261438312;3;1.0
3261466600;3;3.0
3261492368;1;2.0
3261517379;5;4.0
3261523778;5;5.0
3261647663;2;2.0
3261657626;2;2.0
3261722703;3;3.0
3261743115;3;3.0
3261765003;3;3.0
3261839147;3;3.0
3261913134;3;3.0
3261922397;3;3.0
3261932945;4;3.0
3262027146;4;5.0
3262034274;2;2.0
3262132101;1;4.0
3262247260;4;4.0
3262313408;4;4.0
3262380008;3;3.0
3262420077;2;2.0
3262476021;3;2.0
3262479047;2;2.0
3262482692;3;3.0
3262586633;5;5.0
3262605360;5;4.0
3262654060;3;2.0
3262863734;10;9.0
3262886009;2;2.0
3262997935;1;1.0
3263082701;4;5.0
3263097997;3;3.0
3263158104;1;4.0
3263176277;3;3.0
3263336908;5;5.0
3263382179;5;5.0
3263385941;6;6.0
3263458680;4;4.0
3263579398;1;1.0
3263617745;3;3.0
3263628194;4;5.0
3264615908;3;3.0
3264654563;2;2.0
3264774119;3;3.0
3264823500;3;3.0
3264827689;2;3.0
3264840863;3;3.0
3264857758;4;4.0
3264942607;3;3.0
3264948982;2;2.0
3264950294;3;3.0
3264967855;4;3.0
3265018601;2;6.0
3265164500;2;1.0
3265171469;2;2.0
3265182584;2;2.0
3265190099;3;3.0
3268370357;4;4.0
3268393136;5;5.0
3268419208;5;5.0
3268515266;3;2.0
3268521584;4;4.0
3268538045;5;3.0
3268561888;5;5.0
3268563406;3;3.0
3268582290;1;3.0
3268643264;4;3.0
3268666558;4;4.0
3268733689;2;4.0
3268764053;6;4.0
3268764720;2;2.0
3268793070;5;2.0
3268845487;1;2.0
3268976743;2;3.0
3268982042;3;2.0
3269070411;3;3.0
3269098260;1;1.0
3269120370;2;2.0
3269131739;4;2.0
3269224664;1;1.0
3269447370;3;3.0
3269535155;6;6.0
3269548729;1;1.0
3269556314;3;3.0
3269565658;5;5.0
3269619251;2;1.0
3269688903;3;3.0
3269708009;5;5.0
3269784376;3;3.0
3269794339;3;3.0
3269820194;4;4.0
3269959788;1;1.0
3270079583;3;3.0
3270200595;4;9.0
3270251904;1;4.0
3270265107;4;4.0
3270275846;4;4.0
3270285990;1;3.0
3270291450;5;4.0
3270338350;3;3.0
3270408404;5;5.0
3270410808;3;3.0
3270480938;5;5.0
3270601409;5;5.0
3270619600;5;5.0
3270658931;4;4.0
3270701101;2;2.0
3270728654;3;3.0
3270875363;5;4.0
3271017689;5;2.0
3271161968;3;2.0
3271201420;4;4.0
3283542600;2;2.0
3283546355;2;2.0
3283548480;1;2.0
3283575100;1;1.0
3283577315;4;3.0
3283586659;1;1.0
3283588198;3;3.0
3283601470;4;4.0
3271239312;2;2.0
3271248494;4;3.0
3271272018;1;1.0
3271306524;3;3.0
3271316597;3;3.0
3271332959;3;3.0
3271340200;2;2.0
3271437629;3;3.0
3271512000;1;1.0
3271603308;6;6.0
3271747148;1;1.0
3271766606;6;6.0
3272170901;4;4.0
3272326170;4;5.0
3272395490;1;1.0
3272397191;1;1.0
3272536574;1;1.0
3272546294;2;2.0
3272580476;1;3.0
3272603000;4;4.0
3272624600;4;4.0
3272686460;1;5.0
3272733213;4;4.0
3272767622;2;2.0
3272806113;1;1.0
3272926283;2;2.0
3272983910;1;8.0
3273046341;3;3.0
3273252596;1;1.0
3273327197;1;1.0
3273394110;2;2.0
3273453141;4;1.0
3273503181;4;3.0
3273550775;2;2.0
3273578009;2;2.0
3273609508;5;4.0
3273744979;2;2.0
3273776900;4;3.0
3273801956;1;1.0
3273810602;5;4.0
3273826789;2;2.0
3273846623;4;2.0
3273923393;1;1.0
3274335150;6;5.0
3274349534;4;4.0
3274518662;2;2.0
3274570664;1;1.0
3274853534;6;6.0
3274895539;5;4.0
3275015702;3;3.0
3275025090;2;2.0
3275215701;5;5.0
3275234170;3;3.0
3275397125;4;2.0
3275414232;3;3.0
3275540530;2;2.0
3275591444;2;2.0
3275711873;3;3.0
3275751662;3;2.0
3275900250;1;1.0
3276245230;3;3.0
3276281546;2;2.0
3276284804;3;3.0
3276298350;4;4.0
3276362970;3;3.0
3276369125;4;4.0
3276376849;2;2.0
3276423510;3;3.0
3276436507;3;3.0
3276459620;2;2.0
3276474506;4;4.0
3276504782;4;4.0
3276587548;4;4.0
3276596709;5;4.0
3276607166;2;5.0
3276628244;2;2.0
3276734435;3;3.0
3276770660;1;1.0
3276834570;2;2.0
3276856204;2;2.0
3276909766;2;2.0
3276950804;2;2.0
3276982331;3;3.0
3276989697;3;3.0
3277045943;1;1.0
3277119734;5;4.0
3277333736;2;2.0
3277555399;1;5.0
3277567729;2;2.0
3277666549;3;3.0
3277838005;6;4.0
3278252276;2;2.0
3278320379;5;5.0
3278383613;4;4.0
3278396278;3;2.0
3278526236;3;3.0
3278566459;3;3.0
3278593340;3;3.0
3278701682;3;4.0
3278709829;1;3.0
3278788516;4;4.0
3278826540;4;2.0
3278923740;6;6.0
3278966988;3;3.0
3278994256;2;2.0
3279006015;5;5.0
3279089476;5;4.0
3279124999;4;5.0
3279126185;1;4.0
3279174074;3;3.0
3279220017;3;3.0
